ResolvedPersonID,n_cases,n_districts,cross_jurisdiction,n_co_accused_links,community_id,dominant_crime_subhead_id
49931,12,6,True,23,51,12
53581,12,6,True,11,27,5
3018,12,5,True,10,126,18
4844,12,5,True,15,0,12
5301,12,5,True,12,56,8
9244,12,5,True,21,2,14
10727,12,5,True,13,1,20
12870,12,5,True,9,59,15
13837,12,5,True,16,40,8
14075,12,5,True,9,68,18
18001,12,5,True,22,43,12
21910,12,5,True,12,52,9
23325,12,5,True,14,237,14
30770,12,5,True,7,68,20
32614,12,5,True,17,164,14
35310,12,5,True,19,105,12
38672,12,5,True,14,58,14
9,12,4,True,20,2,14
549,12,4,True,9,31,5
1114,12,4,True,14,105,8
1903,12,4,True,11,31,6
2359,12,4,True,17,27,9
2363,12,4,True,10,63,12
3819,12,4,True,14,30,5
4284,12,4,True,22,31,12
4316,12,4,True,16,64,5
6422,12,4,True,11,164,5
6651,12,4,True,18,86,4
7526,12,4,True,17,10,5
8524,12,4,True,13,97,5
9392,12,4,True,11,31,1
9779,12,4,True,13,28,12
12600,12,4,True,18,2,12
13296,12,4,True,15,3,1
26167,12,4,True,16,10,13
28114,12,4,True,20,73,12
28250,12,4,True,15,31,12
33095,12,4,True,24,179,12
33994,12,4,True,10,53,9
36803,12,4,True,13,62,4
37917,12,4,True,12,12,12
40112,12,4,True,17,64,4
40178,12,4,True,18,95,14
46479,12,4,True,18,53,12
48279,12,4,True,15,44,12
49513,12,4,True,20,12,8
65675,12,4,True,10,95,12
3726,12,3,True,13,161,12
3830,12,3,True,17,2,14
4584,12,3,True,18,114,13
5823,12,3,True,11,53,4
10092,12,3,True,14,105,12
14244,12,3,True,9,72,12
15791,12,3,True,10,25,4
17359,12,3,True,15,63,12
20927,12,3,True,18,51,5
21098,12,3,True,16,44,5
21616,12,3,True,9,86,12
23031,12,3,True,19,52,5
26025,12,3,True,19,37,12
28234,12,3,True,15,53,20
28501,12,3,True,19,51,23
29479,12,3,True,12,95,18
36657,12,3,True,18,72,12
36956,12,3,True,17,114,12
37811,12,3,True,19,12,5
39646,12,3,True,13,70,13
40184,12,3,True,21,31,13
59850,12,3,True,13,126,13
1973,12,2,True,12,27,16
2224,12,2,True,15,3,5
8884,12,2,True,17,70,2
18268,12,2,True,15,30,12
21454,12,2,True,14,64,5
22848,12,2,True,18,164,12
26592,12,2,True,12,114,5
28960,12,2,True,18,221,13
31948,12,2,True,19,12,12
32523,12,2,True,15,30,14
38661,12,2,True,16,58,6
47131,12,2,True,18,70,14
21964,12,1,False,15,106,5
22911,12,1,False,13,105,8
43333,12,1,False,13,68,6
22200,11,10,True,16,97,13
40196,11,10,True,19,56,10
10911,11,9,True,8,111,5
26950,11,9,True,14,73,12
6721,11,8,True,15,31,8
8231,11,8,True,11,164,12
57700,11,8,True,13,3,12
7047,11,7,True,11,43,9
16996,11,7,True,18,74,12
27355,11,7,True,12,25,12
1830,11,6,True,14,86,5
1841,11,6,True,7,63,12
7586,11,6,True,15,12,14
14941,11,6,True,12,52,5
15879,11,6,True,12,111,18
22164,11,6,True,16,58,15
23172,11,6,True,13,63,14
29298,11,6,True,15,27,12
30055,11,6,True,15,25,9
51677,11,6,True,14,10,12
634,11,5,True,15,37,5
962,11,5,True,8,22,12
2550,11,5,True,16,22,2
3320,11,5,True,17,139,5
6730,11,5,True,6,179,7
8330,11,5,True,9,93,12
9977,11,5,True,21,19,13
10213,11,5,True,14,294,6
10931,11,5,True,18,294,12
11242,11,5,True,9,105,5
12128,11,5,True,15,1,5
14054,11,5,True,10,135,5
15319,11,5,True,17,164,12
17781,11,5,True,13,28,12
23223,11,5,True,13,164,12
25723,11,5,True,8,294,12
27727,11,5,True,12,179,12
28417,11,5,True,14,51,12
30857,11,5,True,11,166,5
42027,11,5,True,21,6,12
46729,11,5,True,13,86,12
59596,11,5,True,14,137,5
923,11,4,True,20,80,12
2626,11,4,True,15,54,11
3398,11,4,True,11,114,22
4115,11,4,True,17,31,4
9803,11,4,True,10,30,13
12914,11,4,True,14,52,12
13757,11,4,True,17,27,18
14650,11,4,True,19,54,5
16267,11,4,True,10,80,12
16379,11,4,True,12,10,12
18114,11,4,True,15,59,4
18234,11,4,True,18,7,5
18273,11,4,True,11,56,5
19818,11,4,True,20,126,12
24186,11,4,True,7,25,18
24654,11,4,True,21,31,5
30431,11,4,True,13,80,5
30935,11,4,True,8,68,5
33457,11,4,True,15,20,9
34602,11,4,True,21,68,12
34828,11,4,True,18,58,12
34857,11,4,True,14,111,12
34915,11,4,True,12,48,12
37663,11,4,True,15,0,12
38234,11,4,True,16,30,5
38787,11,4,True,8,80,12
40114,11,4,True,15,35,8
43826,11,4,True,10,294,12
54454,11,4,True,20,105,5
54848,11,4,True,8,62,5
58958,11,4,True,15,12,14
171,11,3,True,12,2,12
852,11,3,True,14,22,12
885,11,3,True,15,16,4
2158,11,3,True,14,72,12
2920,11,3,True,11,135,4
6097,11,3,True,16,10,12
6175,11,3,True,13,2,5
7602,11,3,True,11,164,5
9066,11,3,True,9,114,8
9584,11,3,True,10,31,13
10418,11,3,True,14,137,5
12147,11,3,True,11,2,9
14379,11,3,True,11,12,12
15298,11,3,True,16,6,23
20583,11,3,True,11,86,12
20654,11,3,True,15,179,5
21181,11,3,True,9,27,5
24096,11,3,True,17,179,15
28263,11,3,True,10,20,12
28720,11,3,True,17,53,12
30369,11,3,True,18,52,12
30671,11,3,True,13,27,20
32619,11,3,True,20,14,12
39035,11,3,True,8,97,12
39833,11,3,True,5,73,5
40095,11,3,True,10,63,12
40724,11,3,True,16,93,5
40810,11,3,True,14,221,12
44326,11,3,True,12,23,12
46145,11,3,True,15,97,5
60824,11,3,True,10,86,12
63995,11,3,True,16,68,12
250,11,2,True,12,3,14
410,11,2,True,16,3,6
639,11,2,True,10,53,12
2392,11,2,True,10,294,12
3284,11,2,True,11,31,12
4405,11,2,True,15,40,4
10318,11,2,True,14,105,18
13019,11,2,True,15,31,12
13912,11,2,True,14,23,12
17155,11,2,True,18,58,12
20452,11,2,True,17,14,2
24245,11,2,True,17,59,12
25893,11,2,True,8,43,6
26630,11,2,True,13,59,10
30397,11,2,True,18,142,13
36375,11,2,True,11,31,9
41074,11,2,True,17,179,4
56600,11,2,True,13,26,8
56617,11,2,True,7,63,9
20214,11,1,False,10,221,5
23005,11,1,False,15,86,12
32397,11,1,False,7,23,9
42657,11,1,False,9,294,18
44559,11,1,False,13,2,14
51388,11,1,False,16,12,11
51422,11,1,False,13,68,6
56428,11,1,False,13,30,5
56524,11,1,False,8,58,9
56629,11,1,False,12,237,12
58211,11,1,False,12,105,5
59434,11,1,False,12,63,1
61609,11,1,False,7,51,5
66683,11,1,False,10,106,5
9021,10,9,True,10,18,5
12667,10,9,True,14,62,4
15171,10,9,True,14,73,14
47083,10,9,True,13,40,5
17589,10,8,True,8,31,12
17709,10,8,True,19,106,15
20111,10,8,True,11,64,14
22373,10,8,True,18,53,13
60687,10,8,True,13,10,5
23332,10,7,True,16,70,25
49410,10,7,True,8,48,12
51193,10,7,True,11,142,12
6376,10,6,True,10,95,12
6731,10,6,True,9,86,4
6864,10,6,True,9,68,12
8467,10,6,True,18,40,20
10881,10,6,True,13,52,5
20471,10,6,True,16,105,14
20642,10,6,True,11,30,5
22368,10,6,True,12,95,4
27881,10,6,True,15,10,13
30354,10,6,True,10,166,9
34830,10,6,True,14,2,2
545,10,5,True,9,63,5
808,10,5,True,16,80,9
1653,10,5,True,9,40,12
3223,10,5,True,13,3,12
4066,10,5,True,15,19,7
4648,10,5,True,11,20,12
5261,10,5,True,7,14,5
6102,10,5,True,14,80,5
6772,10,5,True,12,56,5
7007,10,5,True,16,25,14
7124,10,5,True,14,56,28
10574,10,5,True,15,294,4
12094,10,5,True,8,20,18
12379,10,5,True,14,142,14
14749,10,5,True,13,54,3
19247,10,5,True,10,51,5
20465,10,5,True,15,166,12
24056,10,5,True,10,2,5
24244,10,5,True,8,12,9
24299,10,5,True,18,27,5
24672,10,5,True,15,106,12
24785,10,5,True,5,3,12
26500,10,5,True,10,58,15
29871,10,5,True,11,126,12
32847,10,5,True,7,30,4
38547,10,5,True,11,14,5
59542,10,5,True,17,73,14
1128,10,4,True,9,294,20
2016,10,4,True,10,56,12
2711,10,4,True,11,26,12
4237,10,4,True,14,31,5
7940,10,4,True,12,53,20
8817,10,4,True,7,51,5
9450,10,4,True,10,72,18
11627,10,4,True,15,294,5
12075,10,4,True,5,93,11
12383,10,4,True,16,114,5
12796,10,4,True,6,18,4
12849,10,4,True,16,12,7
13524,10,4,True,14,12,12
15208,10,4,True,11,0,12
19299,10,4,True,20,12,5
26789,10,4,True,8,37,5
27150,10,4,True,9,52,5
29016,10,4,True,8,80,12
35987,10,4,True,13,28,12
40515,10,4,True,9,6,12
44902,10,4,True,11,126,11
47506,10,4,True,11,106,18
60832,10,4,True,14,142,12
1846,10,3,True,7,68,12
2388,10,3,True,12,54,5
3971,10,3,True,13,294,12
5911,10,3,True,14,31,5
7292,10,3,True,6,3,10
8853,10,3,True,20,25,12
10573,10,3,True,14,166,12
11159,10,3,True,11,20,14
11957,10,3,True,13,166,12
12123,10,3,True,21,56,12
12496,10,3,True,14,63,12
12646,10,3,True,20,58,15
13832,10,3,True,11,28,18
14954,10,3,True,12,73,12
16155,10,3,True,8,56,13
16853,10,3,True,17,2,12
17355,10,3,True,6,95,12
18863,10,3,True,25,114,13
22095,10,3,True,13,95,18
28829,10,3,True,6,44,13
29229,10,3,True,15,237,12
31427,10,3,True,8,58,8
32829,10,3,True,13,62,4
32980,10,3,True,12,44,5
33363,10,3,True,19,114,18
37073,10,3,True,9,166,5
46210,10,3,True,18,97,4
48074,10,3,True,15,12,1
51945,10,3,True,9,19,3
53519,10,3,True,8,31,12
57781,10,3,True,15,62,13
7488,10,2,True,13,54,18
10578,10,2,True,12,166,12
10621,10,2,True,12,294,9
10821,10,2,True,10,1,20
11241,10,2,True,9,294,12
14152,10,2,True,17,54,13
14338,10,2,True,15,95,20
18867,10,2,True,18,1,12
20253,10,2,True,9,73,18
20474,10,2,True,8,105,13
22888,10,2,True,12,164,5
25050,10,2,True,15,93,5
29657,10,2,True,12,105,15
35040,10,2,True,7,0,12
38688,10,2,True,17,37,13
39052,10,2,True,13,31,4
40416,10,2,True,18,31,5
40793,10,2,True,12,221,5
43518,10,2,True,11,12,12
57017,10,2,True,16,139,12
989,10,1,False,13,3,18
20203,10,1,False,14,56,12
25834,10,1,False,16,43,4
48047,10,1,False,14,105,12
57019,10,1,False,11,56,14
60629,10,1,False,14,18,14
13031,9,9,True,13,54,14
31065,9,9,True,9,2,13
44056,9,9,True,15,6,14
49818,9,9,True,11,37,21
16179,9,8,True,6,345,12
22493,9,8,True,8,59,12
25490,9,8,True,12,63,18
31048,9,8,True,10,14,20
55840,9,8,True,11,93,4
6224,9,7,True,10,3,12
6275,9,7,True,5,72,5
18177,9,7,True,10,114,12
19096,9,7,True,13,68,5
22641,9,7,True,11,166,7
25141,9,7,True,16,126,2
25977,9,7,True,12,53,17
38280,9,7,True,11,48,12
40609,9,7,True,6,58,18
213,9,6,True,13,48,12
1681,9,6,True,6,23,14
4248,9,6,True,11,2,14
7190,9,6,True,11,35,5
8059,9,6,True,13,3,5
10105,9,6,True,11,6,6
14007,9,6,True,9,2,12
14466,9,6,True,10,0,14
31890,9,6,True,11,74,5
34130,9,6,True,7,56,12
36552,9,6,True,10,70,9
37390,9,6,True,11,10,13
55562,9,6,True,9,62,13
2891,9,5,True,8,1,15
5915,9,5,True,14,10,12
8770,9,5,True,8,114,12
8885,9,5,True,12,53,24
9916,9,5,True,8,31,13
17231,9,5,True,9,10,18
19840,9,5,True,9,0,12
21762,9,5,True,10,221,13
27759,9,5,True,11,40,12
27845,9,5,True,10,53,5
28488,9,5,True,9,62,17
40513,9,5,True,12,179,5
42530,9,5,True,7,19,4
46596,9,5,True,5,105,12
48542,9,5,True,13,27,18
455,9,4,True,16,114,12
3408,9,4,True,7,62,20
3614,9,4,True,9,73,4
5499,9,4,True,13,53,8
9043,9,4,True,15,126,12
9930,9,4,True,11,1,25
10562,9,4,True,10,142,14
10850,9,4,True,15,166,14
11664,9,4,True,10,105,12
15916,9,4,True,14,72,14
16470,9,4,True,17,0,17
17159,9,4,True,15,23,15
19992,9,4,True,13,126,18
20026,9,4,True,12,74,25
22311,9,4,True,9,1,12
22522,9,4,True,13,51,12
26270,9,4,True,12,126,14
27050,9,4,True,12,31,12
33373,9,4,True,10,54,12
42688,9,4,True,11,139,12
42989,9,4,True,13,73,14
50410,9,4,True,15,12,6
50607,9,4,True,9,3,12
54902,9,4,True,8,30,5
66843,9,4,True,12,74,12
681,9,3,True,13,37,20
1106,9,3,True,8,54,4
3366,9,3,True,10,1,12
4170,9,3,True,6,48,12
4456,9,3,True,9,294,5
4724,9,3,True,11,14,4
5801,9,3,True,15,80,12
8782,9,3,True,10,62,12
11028,9,3,True,7,86,12
12669,9,3,True,13,73,5
13424,9,3,True,11,26,5
13800,9,3,True,12,26,12
14199,9,3,True,12,70,9
16051,9,3,True,13,68,12
17043,9,3,True,10,30,2
17800,9,3,True,16,68,4
18271,9,3,True,9,45,12
23821,9,3,True,10,30,5
26018,9,3,True,15,139,8
26174,9,3,True,12,22,4
28494,9,3,True,17,52,4
31561,9,3,True,9,63,1
31710,9,3,True,9,97,13
31817,9,3,True,11,31,12
32806,9,3,True,14,22,5
38723,9,3,True,14,80,6
39434,9,3,True,8,58,12
39862,9,3,True,11,2,14
42421,9,3,True,16,63,15
43508,9,3,True,14,80,12
46369,9,3,True,9,53,14
47700,9,3,True,12,179,12
55222,9,3,True,5,26,25
8932,9,2,True,8,37,2
9342,9,2,True,14,10,5
10597,9,2,True,12,68,12
11137,9,2,True,11,142,13
15702,9,2,True,8,3,12
16528,9,2,True,8,68,5
16944,9,2,True,11,74,12
18116,9,2,True,12,105,4
22718,9,2,True,17,53,6
23834,9,2,True,16,97,8
28817,9,2,True,9,106,5
32407,9,2,True,10,14,8
32651,9,2,True,10,2,18
34681,9,2,True,8,73,12
34690,9,2,True,9,137,20
36516,9,2,True,9,0,12
37471,9,2,True,11,97,12
37679,9,2,True,5,294,12
37767,9,2,True,10,30,18
38740,9,2,True,14,22,5
39317,9,2,True,12,31,9
46166,9,2,True,9,25,20
51504,9,2,True,13,6,8
55666,9,2,True,19,35,12
20228,9,1,False,4,48,12
20459,9,1,False,15,48,2
26829,9,1,False,12,59,5
28258,9,1,False,8,54,12
29085,9,1,False,17,54,13
32706,9,1,False,10,56,5
56421,9,1,False,12,237,6
59638,9,1,False,15,72,2
62209,9,1,False,7,27,5
12904,8,8,True,11,59,2
14750,8,8,True,5,63,5
28516,8,8,True,8,80,20
31063,8,8,True,6,30,5
38636,8,8,True,8,73,12
38994,8,8,True,12,51,5
9926,8,7,True,8,72,12
9933,8,7,True,9,72,4
14746,8,7,True,9,25,5
20764,8,7,True,11,56,5
22830,8,7,True,12,294,12
27404,8,7,True,14,54,14
30301,8,7,True,11,105,12
41999,8,7,True,10,22,5
47505,8,7,True,10,7,12
6425,8,6,True,8,18,4
9932,8,6,True,8,1,14
14986,8,6,True,6,106,12
18744,8,6,True,12,74,13
28109,8,6,True,8,14,10
39812,8,6,True,7,137,12
868,8,5,True,10,12,5
5816,8,5,True,7,0,9
9316,8,5,True,8,135,12
15079,8,5,True,16,95,18
16031,8,5,True,7,74,12
26906,8,5,True,13,26,5
30045,8,5,True,8,56,18
32761,8,5,True,7,2,5
35460,8,5,True,13,28,4
62284,8,5,True,8,139,12
1831,8,4,True,7,179,11
4524,8,4,True,7,166,5
4936,8,4,True,13,294,12
5473,8,4,True,13,237,13
6068,8,4,True,13,93,12
6474,8,4,True,12,31,18
6493,8,4,True,7,97,12
6589,8,4,True,8,0,12
8552,8,4,True,8,14,8
13795,8,4,True,15,56,3
18321,8,4,True,7,126,28
18878,8,4,True,6,22,18
21554,8,4,True,12,25,3
26903,8,4,True,14,294,12
27484,8,4,True,12,294,12
32827,8,4,True,5,25,9
33912,8,4,True,8,51,12
42602,8,4,True,8,3,18
43054,8,4,True,13,68,4
43600,8,4,True,13,74,12
45586,8,4,True,10,0,12
50866,8,4,True,10,95,5
53083,8,4,True,11,179,12
53497,8,4,True,10,179,12
1829,8,3,True,5,2,12
2991,8,3,True,11,20,13
4471,8,3,True,11,179,14
6841,8,3,True,12,27,12
7530,8,3,True,10,30,5
10095,8,3,True,4,105,4
11580,8,3,True,6,86,20
12454,8,3,True,6,31,12
13112,8,3,True,13,1,1
15906,8,3,True,10,26,12
17422,8,3,True,11,70,24
18592,8,3,True,13,12,5
21766,8,3,True,9,95,11
25126,8,3,True,9,6,14
26569,8,3,True,9,105,12
27491,8,3,True,6,52,12
28265,8,3,True,8,25,12
29678,8,3,True,14,53,5
31000,8,3,True,6,142,13
32340,8,3,True,8,68,12
36630,8,3,True,12,19,12
37202,8,3,True,5,135,2
37345,8,3,True,13,27,12
38136,8,3,True,8,12,2
38774,8,3,True,11,31,4
40868,8,3,True,6,22,5
48407,8,3,True,10,18,5
50183,8,3,True,10,52,14
50833,8,3,True,13,86,5
51774,8,3,True,12,0,14
59811,8,3,True,11,27,4
59820,8,3,True,10,0,18
62237,8,3,True,4,105,5
842,8,2,True,5,51,20
2866,8,2,True,7,43,12
2899,8,2,True,11,72,12
3831,8,2,True,14,80,12
6998,8,2,True,11,44,8
10155,8,2,True,14,63,3
10586,8,2,True,7,62,12
10657,8,2,True,11,139,18
10737,8,2,True,9,142,13
11872,8,2,True,8,53,9
15295,8,2,True,11,26,5
18902,8,2,True,9,93,14
21606,8,2,True,6,73,5
23108,8,2,True,7,70,3
24302,8,2,True,7,28,15
24750,8,2,True,15,31,24
25086,8,2,True,13,27,14
28616,8,2,True,13,51,13
28979,8,2,True,9,54,18
29083,8,2,True,9,161,5
30794,8,2,True,8,68,18
32979,8,2,True,7,294,1
33238,8,2,True,11,52,20
36714,8,2,True,8,30,4
39815,8,2,True,12,51,5
42993,8,2,True,12,16,12
51629,8,2,True,7,114,5
54924,8,2,True,13,7,18
56947,8,2,True,6,3,5
36787,8,1,False,9,161,1
40736,8,1,False,11,93,9
49766,8,1,False,7,37,18
54986,8,1,False,9,30,12
60529,8,1,False,10,72,13
67060,8,1,False,6,237,4
5211,7,7,True,5,3,9
21347,7,7,True,10,68,11
24125,7,7,True,2,221,14
27368,7,7,True,8,3,3
30596,7,7,True,12,30,12
34525,7,7,True,5,25,12
34589,7,7,True,7,59,15
37756,7,7,True,4,114,12
48044,7,7,True,6,142,5
58197,7,7,True,6,86,1
5510,7,6,True,10,52,5
6301,7,6,True,8,3,5
6928,7,6,True,5,294,12
8824,7,6,True,12,53,5
9527,7,6,True,8,86,8
10416,7,6,True,8,58,4
11996,7,6,True,6,31,8
15190,7,6,True,13,237,5
17191,7,6,True,2,43,12
18823,7,6,True,9,48,9
19928,7,6,True,8,73,12
20756,7,6,True,6,28,12
21667,7,6,True,10,12,12
32811,7,6,True,7,95,20
35437,7,6,True,6,72,4
36012,7,6,True,10,126,12
41409,7,6,True,11,56,4
41877,7,6,True,12,72,12
42899,7,6,True,12,95,12
44302,7,6,True,8,179,10
45263,7,6,True,14,72,13
46489,7,6,True,10,16,12
53058,7,6,True,8,12,12
55400,7,6,True,12,10,1
55710,7,6,True,13,30,2
1815,7,5,True,10,0,9
2074,7,5,True,5,80,4
2149,7,5,True,5,111,2
2354,7,5,True,10,25,5
2534,7,5,True,7,1,6
5237,7,5,True,16,37,18
6197,7,5,True,9,26,14
10732,7,5,True,10,3,12
11877,7,5,True,10,25,14
12374,7,5,True,8,86,25
14893,7,5,True,11,179,14
15715,7,5,True,16,52,12
17176,7,5,True,7,3,2
23132,7,5,True,16,164,12
24908,7,5,True,9,30,27
31991,7,5,True,9,105,4
32011,7,5,True,8,31,13
40202,7,5,True,9,64,8
42769,7,5,True,13,237,20
44420,7,5,True,10,40,12
48645,7,5,True,6,80,9
64085,7,5,True,10,40,23
563,7,4,True,9,6,18
1638,7,4,True,10,10,14
3956,7,4,True,9,80,18
6347,7,4,True,6,12,5
11713,7,4,True,7,62,6
13145,7,4,True,1,135,18
24362,7,4,True,5,111,25
25853,7,4,True,6,294,6
28899,7,4,True,10,26,12
34812,7,4,True,2,27,2
40220,7,4,True,5,139,15
56388,7,4,True,14,52,12
2773,7,3,True,9,80,8
4951,7,3,True,7,26,18
5186,7,3,True,5,23,20
5361,7,3,True,11,105,15
6947,7,3,True,9,35,12
7324,7,3,True,13,80,2
8161,7,3,True,6,40,2
10658,7,3,True,13,62,25
11261,7,3,True,15,63,8
11262,7,3,True,8,294,14
12504,7,3,True,9,62,12
14636,7,3,True,8,3,20
14735,7,3,True,11,44,14
15788,7,3,True,9,45,12
17066,7,3,True,8,80,12
18143,7,3,True,8,166,12
20667,7,3,True,9,12,5
23408,7,3,True,5,72,7
23470,7,3,True,12,16,5
24579,7,3,True,8,25,5
27508,7,3,True,15,139,14
28866,7,3,True,15,97,5
29442,7,3,True,6,139,5
34947,7,3,True,13,73,9
36246,7,3,True,10,10,5
38348,7,3,True,5,30,5
41217,7,3,True,7,1829,9
42215,7,3,True,6,16,12
49752,7,3,True,13,22,12
53846,7,3,True,9,164,12
53984,7,3,True,10,31,13
56337,7,3,True,9,62,4
65632,7,3,True,3,10,9
836,7,2,True,9,53,14
3695,7,2,True,9,80,13
9238,7,2,True,3,14,12
9827,7,2,True,6,51,4
11474,7,2,True,6,72,9
17331,7,2,True,9,1,12
20532,7,2,True,8,14,12
25935,7,2,True,9,37,12
26729,7,2,True,11,73,5
38273,7,2,True,9,56,20
43135,7,2,True,11,126,4
44415,7,2,True,7,48,5
46638,7,2,True,8,97,21
48146,7,2,True,9,137,4
48730,7,2,True,5,164,12
67222,7,2,True,8,93,7
373,7,1,False,10,10,28
2134,7,1,False,8,12,5
4564,7,1,False,13,68,12
10633,7,1,False,10,64,5
10957,7,1,False,9,166,18
12665,7,1,False,8,62,25
30499,7,1,False,10,43,5
36639,7,1,False,9,161,5
40742,7,1,False,11,93,5
42616,7,1,False,10,20,5
42725,7,1,False,10,68,4
48218,7,1,False,8,12,4
51484,7,1,False,6,12,5
55860,7,1,False,8,2,12
56621,7,1,False,11,44,12
4400,6,6,True,7,56,3
4915,6,6,True,10,95,13
9993,6,6,True,7,27,19
10254,6,6,True,8,19,1
11256,6,6,True,6,44,12
11433,6,6,True,6,31,13
12888,6,6,True,8,62,4
14388,6,6,True,3,237,5
17554,6,6,True,10,14,5
17944,6,6,True,10,64,4
20512,6,6,True,7,142,9
21410,6,6,True,8,2,8
21535,6,6,True,11,14,18
22075,6,6,True,6,19,12
22358,6,6,True,6,137,25
22790,6,6,True,5,70,12
27242,6,6,True,4,31,3
29303,6,6,True,5,51,9
30674,6,6,True,5,86,4
30997,6,6,True,10,48,12
31956,6,6,True,7,18,18
34204,6,6,True,8,52,12
35057,6,6,True,13,37,21
37790,6,6,True,5,37,12
41301,6,6,True,11,86,5
43284,6,6,True,4,1,5
44627,6,6,True,6,59,4
45245,6,6,True,8,54,20
47421,6,6,True,5,63,12
48773,6,6,True,6,30,1
49662,6,6,True,7,19,24
50223,6,6,True,8,139,14
57872,6,6,True,5,139,5
61427,6,6,True,6,26,6
1115,6,5,True,7,137,18
2027,6,5,True,6,3,12
3161,6,5,True,7,70,8
4191,6,5,True,9,10,2
5503,6,5,True,5,31,8
6335,6,5,True,5,30,5
6379,6,5,True,3,54,12
7385,6,5,True,9,105,17
7693,6,5,True,9,53,12
8005,6,5,True,11,62,6
9188,6,5,True,10,86,20
9433,6,5,True,6,40,20
10111,6,5,True,6,2,5
11919,6,5,True,8,2,5
14272,6,5,True,10,40,17
16049,6,5,True,5,62,5
16449,6,5,True,8,106,5
18432,6,5,True,5,1,1
19097,6,5,True,7,68,4
21198,6,5,True,6,95,20
23676,6,5,True,6,10,1
24699,6,5,True,9,54,4
25039,6,5,True,10,164,9
26766,6,5,True,2,23,2
27326,6,5,True,6,53,18
27447,6,5,True,9,14,5
33001,6,5,True,6,256,12
34818,6,5,True,12,40,14
35990,6,5,True,10,6,5
37449,6,5,True,6,161,20
39159,6,5,True,7,2,18
43617,6,5,True,9,53,13
50375,6,5,True,6,3,18
50715,6,5,True,7,126,18
54677,6,5,True,7,72,12
56717,6,5,True,10,19,12
57957,6,5,True,11,44,9
58126,6,5,True,3,28,20
668,6,4,True,5,27,18
714,6,4,True,6,48,14
1395,6,4,True,7,62,5
3090,6,4,True,10,14,5
3744,6,4,True,6,3,4
3953,6,4,True,6,58,5
5691,6,4,True,6,37,12
6536,6,4,True,6,3,8
6766,6,4,True,9,25,20
8523,6,4,True,8,139,5
9182,6,4,True,7,12,5
10367,6,4,True,5,51,9
13187,6,4,True,11,73,12
18099,6,4,True,4,10,5
23989,6,4,True,8,28,5
25436,6,4,True,7,12,5
27359,6,4,True,6,73,5
32374,6,4,True,5,44,5
39262,6,4,True,9,27,7
61529,6,4,True,10,95,24
1915,6,3,True,6,43,5
2321,6,3,True,8,294,20
3763,6,3,True,3,73,12
6812,6,3,True,8,139,9
8128,6,3,True,8,56,4
8439,6,3,True,3,80,5
8631,6,3,True,10,0,4
9010,6,3,True,10,25,7
9675,6,3,True,7,52,5
10044,6,3,True,8,179,5
10332,6,3,True,6,26,4
10627,6,3,True,7,6,15
14587,6,3,True,8,97,4
15342,6,3,True,10,52,12
16069,6,3,True,3,14,5
20273,6,3,True,6,25,9
20286,6,3,True,8,6,5
28268,6,3,True,7,54,1
30692,6,3,True,8,80,5
30930,6,3,True,9,164,20
32055,6,3,True,6,139,1
34765,6,3,True,13,48,4
35013,6,3,True,11,2,13
35502,6,3,True,7,25,5
50263,6,3,True,8,106,5
65900,6,3,True,4,6,5
5924,6,2,True,2,31,21
9410,6,2,True,10,56,12
9457,6,2,True,9,95,12
11750,6,2,True,10,62,3
15115,6,2,True,9,166,12
15404,6,2,True,9,40,2
20198,6,2,True,7,14,5
22464,6,2,True,5,114,13
24695,6,2,True,12,16,14
26987,6,2,True,7,10,18
30562,6,2,True,6,51,5
32095,6,2,True,2,48,12
34387,6,2,True,5,2,18
39630,6,2,True,8,179,13
44424,6,2,True,4,59,2
44606,6,2,True,4,16,12
46240,6,2,True,6,2,18
49221,6,2,True,5,221,12
49850,6,2,True,4,74,12
53535,6,2,True,7,86,18
136,6,1,False,2,3,18
4235,6,1,False,2,44,5
20896,6,1,False,6,294,5
42558,6,1,False,9,237,14
42826,6,1,False,8,137,12
49361,6,1,False,8,97,4
55977,6,1,False,2,25,5
64219,6,1,False,6,2,12
195,5,5,True,9,31,4
986,5,5,True,6,6,28
1760,5,5,True,9,179,18
3465,5,5,True,8,164,4
3668,5,5,True,6,12,3
4121,5,5,True,7,62,12
4317,5,5,True,9,93,18
4521,5,5,True,5,1,5
4806,5,5,True,10,70,12
5009,5,5,True,7,2,5
5287,5,5,True,4,2,11
5372,5,5,True,10,62,4
5655,5,5,True,9,6,12
6904,5,5,True,8,59,12
7479,5,5,True,7,3,9
8818,5,5,True,6,20,8
9537,5,5,True,7,30,9
9858,5,5,True,7,64,8
11636,5,5,True,4,26,25
11771,5,5,True,8,86,5
12097,5,5,True,12,135,2
12151,5,5,True,9,93,7
14203,5,5,True,7,70,4
14787,5,5,True,3,10,4
14914,5,5,True,6,0,13
15139,5,5,True,6,52,12
16482,5,5,True,8,20,4
17031,5,5,True,7,95,23
17361,5,5,True,9,179,6
17482,5,5,True,3,805,12
18966,5,5,True,6,1,12
19103,5,5,True,11,52,12
19355,5,5,True,9,63,12
19617,5,5,True,8,179,5
19619,5,5,True,4,14,5
20998,5,5,True,8,105,9
22627,5,5,True,8,52,5
23105,5,5,True,6,37,5
23211,5,5,True,6,56,4
23475,5,5,True,11,142,13
