ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
466,449,1,2023-09-11,1,1,174,2067,1,782,1,0
467,450,1,2023-05-28,1,1,92,858,1,783,1,0
468,450,1,2023-04-26,1,1,92,858,1,784,1,0
469,452,1,2023-03-04,1,1,83,741,2,786,1,0
470,452,1,2023-03-05,1,1,83,741,2,787,1,0
471,452,1,2023-01-30,1,1,83,741,2,788,1,0
472,453,1,2023-06-12,1,1,193,2356,2,790,1,0
473,454,1,2023-01-29,1,1,61,452,2,791,1,0
474,456,1,2023-04-29,1,1,164,1922,3,794,1,0
475,457,1,2023-05-29,1,1,83,742,3,796,1,0
476,460,2,2023-04-23,1,1,187,2252,3,800,1,0
477,461,1,2023-09-30,1,1,34,46,3,801,1,0
478,462,1,2023-12-08,1,1,186,2239,1,802,1,0
479,462,1,2023-12-15,1,1,186,2239,1,803,1,0
480,463,1,2023-10-14,1,1,72,595,2,805,1,0
481,464,1,2023-10-26,1,1,186,2237,1,807,1,0
482,464,1,2023-11-17,1,1,186,2237,1,808,1,0
483,466,1,2023-12-29,1,1,104,1018,1,811,1,0
484,467,1,2023-04-16,1,1,71,590,2,813,1,0
485,471,2,2023-04-12,1,1,124,1319,3,820,1,0
486,472,1,2023-09-04,1,1,156,1816,1,822,1,0
487,473,1,2023-05-24,1,1,171,2042,3,824,1,0
488,474,1,2023-03-17,1,1,138,1527,3,826,1,0
489,475,1,2023-11-10,1,1,111,1123,1,827,1,0
490,477,1,2023-06-18,1,1,90,842,1,831,1,0
491,478,2,2023-07-22,1,1,46,243,1,832,1,0
492,479,1,2023-03-30,1,1,187,2254,2,833,1,0
493,480,1,2023-08-23,1,1,123,1294,1,836,1,0
494,481,1,2023-08-01,1,1,90,841,2,838,1,0
495,482,1,2024-01-22,1,1,176,2105,3,840,1,0
496,484,1,2023-05-30,1,1,99,941,2,843,1,0
497,484,1,2023-04-24,1,1,99,941,2,845,1,0
498,485,1,2023-04-30,1,1,117,1209,3,846,1,0
499,485,2,2023-04-23,1,1,117,1209,3,848,1,0
500,486,1,2023-12-01,1,1,189,2289,2,850,1,0
501,487,1,2023-08-22,1,1,123,1292,1,853,1,0
502,490,1,2023-05-28,1,1,149,1693,1,856,1,0
503,491,1,2023-09-20,1,1,164,1932,1,857,1,0
504,491,1,2023-11-05,1,1,164,1932,1,858,1,0
505,492,1,2023-09-01,1,1,153,1761,1,859,1,0
506,493,1,2023-07-06,1,1,118,1222,3,860,1,0
507,497,1,2023-08-03,1,1,137,1512,1,864,1,0
508,497,1,2023-07-25,1,1,137,1512,1,865,1,0
509,498,1,2024-01-19,1,1,149,1702,2,867,1,0
510,499,1,2023-09-27,1,1,70,576,2,871,1,0
511,501,1,2023-02-28,1,1,112,1135,3,874,1,0
512,501,2,2023-02-24,1,1,112,1135,3,875,1,0
513,502,1,2023-04-26,1,1,86,786,1,878,1,0
514,504,1,2023-10-31,1,1,66,519,1,881,1,0
515,505,1,2023-02-04,1,1,169,2004,1,882,1,0
516,505,1,2023-02-26,1,1,169,2004,1,883,1,0
517,506,1,2023-07-26,1,1,54,354,1,884,1,1
518,507,2,2023-04-19,1,1,60,442,3,885,1,0
519,507,1,2023-04-15,1,1,60,442,3,886,1,0
520,508,1,2023-10-16,1,1,130,1400,3,887,1,1
521,508,1,2023-09-03,1,1,130,1400,3,888,1,1
522,512,2,2023-09-28,1,1,93,865,1,892,1,0
523,513,1,2023-12-19,1,1,189,2284,2,893,1,0
524,514,1,2023-10-19,1,1,118,1221,3,894,1,0
525,515,1,2023-08-17,1,1,63,482,2,895,1,0
526,515,1,2023-07-01,1,1,63,482,2,896,1,0
527,515,1,2023-08-21,1,1,63,482,2,898,1,0
528,518,1,2023-12-07,1,1,143,1602,1,902,1,0
529,519,1,2023-01-26,1,1,193,2345,2,903,1,0
530,520,1,2023-12-21,1,1,77,669,1,904,1,0
531,521,1,2023-04-05,1,1,154,1777,2,905,1,0
532,524,1,2023-05-06,1,1,94,872,3,910,1,0
533,526,1,2023-12-09,1,1,130,1409,3,914,1,0
534,527,1,2023-03-29,1,1,64,487,1,915,1,0
535,529,1,2023-09-11,1,1,136,1501,3,917,1,0
536,529,1,2023-10-28,1,1,136,1501,3,918,1,0
537,530,1,2023-11-21,1,1,68,560,2,920,1,0
538,531,1,2023-05-31,1,1,58,401,3,921,1,0
539,531,1,2023-05-22,1,1,58,401,3,922,1,0
540,532,1,2024-01-22,1,1,109,1094,2,923,1,0
541,532,1,2023-12-28,1,1,109,1094,2,924,1,0
542,533,1,2023-03-06,1,1,62,467,2,925,1,0
543,534,1,2023-06-10,1,1,40,141,2,927,1,0
544,535,1,2023-12-09,1,1,198,2426,1,928,1,0
545,535,1,2023-11-22,1,1,198,2426,1,930,1,0
546,536,1,2023-08-21,1,1,41,165,1,931,1,0
547,536,1,2023-09-12,1,1,41,165,1,932,1,0
548,537,1,2023-03-04,1,1,118,1223,2,934,1,0
549,537,1,2023-03-27,1,1,118,1223,2,935,1,0
550,538,1,2023-07-12,1,1,186,2239,1,936,1,0
551,538,1,2023-07-20,1,1,186,2239,1,937,1,0
552,539,1,2023-06-27,1,1,109,1091,3,938,1,0
553,540,2,2023-08-07,1,1,168,1999,3,939,1,0
554,540,1,2023-08-24,1,1,168,1999,3,940,1,0
555,542,1,2023-02-07,1,1,37,83,2,942,1,0
556,543,1,2023-11-07,1,1,66,518,3,943,1,0
557,544,1,2023-04-23,1,1,92,856,3,944,1,0
558,545,1,2023-03-15,1,1,104,1027,2,947,1,0
559,547,1,2023-05-29,1,1,199,2431,1,949,1,0
560,548,1,2023-12-17,1,1,42,175,3,951,1,0
561,550,1,2024-02-03,1,1,108,1083,2,953,1,0
562,552,1,2023-10-03,1,1,196,2393,1,955,1,0
563,553,1,2023-02-04,1,1,85,775,3,956,1,0
564,554,1,2023-12-25,1,1,149,1695,1,957,1,0
565,556,1,2023-09-14,1,1,33,23,3,959,1,0
566,557,1,2023-10-17,1,1,84,766,1,960,1,0
567,560,1,2023-04-29,1,1,131,1426,2,963,1,0
568,560,1,2023-06-01,1,1,131,1426,2,964,1,0
569,560,1,2023-05-23,1,1,131,1426,2,965,1,0
570,561,1,2023-05-15,1,1,114,1162,3,966,1,0
571,562,1,2023-12-18,1,1,41,154,1,967,1,0
572,563,1,2023-08-02,1,1,167,1982,2,968,1,0
573,563,1,2023-08-22,1,1,167,1982,2,970,1,0
574,564,2,2023-07-28,1,1,90,837,3,972,1,0
575,565,1,2023-05-16,1,1,132,1437,1,973,1,0
576,566,1,2023-08-12,1,1,167,1978,2,974,1,0
577,566,1,2023-08-03,1,1,167,1978,2,975,1,0
578,567,2,2023-09-25,1,1,154,1784,1,976,1,0
579,568,1,2023-09-03,1,1,191,2311,2,977,1,0
580,569,1,2023-07-21,1,1,61,451,1,978,1,0
581,570,1,2023-11-03,1,1,186,2240,2,979,1,0
582,571,1,2023-08-05,1,1,141,1572,1,981,1,0
583,572,2,2023-09-14,1,1,122,1289,1,982,1,0
584,572,2,2023-10-25,1,1,122,1289,1,984,1,0
585,573,1,2023-11-28,1,1,72,602,2,985,1,1
586,573,1,2024-01-11,1,1,72,602,2,987,1,0
587,574,2,2023-12-20,1,1,52,314,3,990,1,0
588,574,1,2023-12-29,1,1,52,314,3,991,1,0
589,575,1,2023-02-20,1,1,65,508,3,993,1,0
590,576,1,2023-09-20,1,1,168,2001,1,994,1,0
591,576,1,2023-10-27,1,1,168,2001,1,995,1,0
592,578,1,2023-09-29,1,1,33,30,1,997,1,0
593,578,2,2023-09-28,1,1,33,30,1,998,1,0
594,579,2,2023-03-22,1,1,170,2026,3,999,1,0
595,580,2,2023-01-03,1,1,76,640,1,1000,1,0
596,580,1,2023-01-18,1,1,76,640,1,1001,1,0
597,583,1,2023-04-27,1,1,195,2373,3,1007,1,0
598,584,1,2023-11-30,1,1,179,2152,1,1008,1,0
599,585,1,2023-10-07,1,1,158,1836,1,1012,1,0
600,585,1,2023-08-24,1,1,158,1836,1,1013,1,0
601,586,1,2023-05-24,1,1,198,2428,3,1014,1,0
602,586,1,2023-05-27,1,1,198,2428,3,1015,1,1
603,587,1,2023-06-07,1,1,170,2023,1,1016,1,0
604,588,1,2023-11-06,1,1,182,2202,3,1017,1,0
605,588,1,2023-12-15,1,1,182,2202,3,1018,1,0
606,589,1,2023-02-23,1,1,124,1307,1,1021,1,0
607,591,1,2023-07-21,1,1,80,698,2,1025,1,0
608,592,1,2023-08-12,1,1,162,1900,2,1026,1,0
609,594,1,2023-08-19,1,1,107,1071,1,1028,1,0
610,594,1,2023-07-29,1,1,107,1071,1,1029,1,0
611,595,1,2023-10-16,1,1,176,2104,1,1030,1,0
612,595,1,2023-10-05,1,1,176,2104,1,1031,1,0
613,595,1,2023-09-29,1,1,176,2104,1,1032,1,0
614,596,1,2023-11-14,1,1,178,2126,1,1033,1,0
615,597,1,2023-12-27,1,1,73,605,1,1038,1,0
616,598,1,2023-04-04,1,1,132,1429,3,1040,1,0
617,598,1,2023-04-04,1,1,132,1429,3,1041,1,0
618,599,1,2023-03-05,1,1,102,992,1,1044,1,0
619,600,2,2023-04-15,1,1,75,629,1,1046,1,0
620,601,1,2024-01-24,1,1,165,1942,2,1047,1,0
621,603,1,2023-09-14,1,1,65,500,3,1049,1,0
622,604,2,2023-06-11,1,1,197,2402,1,1050,1,1
623,605,1,2023-09-24,1,1,162,1893,2,1051,1,0
624,606,1,2023-03-14,1,1,173,2064,1,1052,1,0
625,607,1,2023-02-28,1,1,71,587,2,1053,1,0
626,609,1,2023-07-01,1,1,51,306,1,1055,1,0
627,610,1,2023-12-21,1,1,192,2333,2,1056,1,0
628,612,1,2023-01-23,1,1,92,856,1,1058,1,0
629,612,1,2023-02-27,1,1,92,856,1,1059,1,0
630,613,1,2023-03-04,1,1,48,262,2,1060,1,0
631,614,1,2023-11-03,1,1,146,1655,1,1061,1,0
632,616,1,2023-06-15,1,1,119,1240,2,1063,1,0
633,616,1,2023-05-26,1,1,119,1240,2,1064,1,0
634,618,1,2023-12-27,1,1,56,381,1,1066,1,0
635,622,1,2023-05-22,1,1,121,1277,3,1072,1,0
636,623,1,2023-03-14,1,1,88,811,2,1073,1,0
637,625,1,2023-09-01,1,1,44,203,1,1075,1,0
638,626,1,2024-01-14,1,1,68,558,1,1076,1,0
639,626,1,2023-12-30,1,1,68,558,1,1077,1,0
640,628,1,2023-05-26,1,1,55,369,2,1081,1,0
641,629,1,2023-11-26,1,1,186,2237,1,1085,1,1
642,630,1,2023-09-16,1,1,74,617,2,1088,1,0
643,631,1,2023-05-27,1,1,153,1756,3,1090,1,0
644,633,1,2023-03-07,1,1,42,173,2,1092,1,0
645,634,1,2023-07-07,1,1,57,395,2,1093,1,0
646,635,1,2023-05-03,1,1,152,1738,3,1094,1,0
647,636,1,2024-01-12,1,1,38,110,3,1095,1,0
648,637,2,2023-11-04,1,1,57,392,2,1096,1,0
649,638,1,2023-07-10,1,1,62,470,3,1097,1,0
650,639,1,2023-06-07,1,1,131,1424,3,1098,1,0
651,640,1,2023-10-04,1,1,92,855,2,1099,1,0
652,641,2,2023-05-18,1,1,38,98,3,1100,1,0
653,641,1,2023-06-20,1,1,38,98,3,1101,1,0
654,642,1,2023-10-29,1,1,177,2109,3,1103,1,0
655,642,1,2023-11-07,1,1,177,2109,3,1104,1,0
656,643,2,2023-09-21,1,1,57,391,1,1106,1,0
657,644,1,2023-09-28,1,1,69,567,2,1107,1,0
658,645,2,2024-01-15,1,1,185,2228,1,1108,1,0
659,646,1,2023-07-23,1,1,182,2195,3,1109,1,0
660,648,1,2024-01-10,1,1,105,1035,3,1111,1,0
661,653,1,2023-10-20,1,1,114,1166,3,1117,1,0
662,653,1,2023-10-15,1,1,114,1166,3,1118,1,0
663,654,1,2023-02-27,1,1,55,363,2,1120,1,0
664,655,1,2023-05-11,1,1,137,1516,2,1121,1,0
665,656,1,2023-02-03,1,1,78,675,2,1122,1,0
666,657,1,2023-02-24,1,1,109,1100,1,1123,1,0
667,659,2,2023-12-10,1,1,94,881,2,1126,1,0
668,660,1,2023-07-13,1,1,199,2429,3,1127,1,0
669,661,1,2023-02-03,1,1,115,1170,3,1128,1,0
670,663,1,2023-09-11,1,1,43,198,1,1130,1,0
671,664,1,2023-11-22,1,1,41,160,3,1132,1,0
672,664,1,2023-10-27,1,1,41,160,3,1134,1,0
673,665,1,2023-04-22,1,1,126,1342,2,1135,1,0
674,666,1,2023-10-28,1,1,135,1484,1,1137,1,0
675,667,1,2023-12-04,1,1,71,594,3,1140,1,0
676,668,1,2023-03-28,1,1,141,1566,1,1143,1,0
677,670,1,2023-06-04,1,1,61,461,1,1145,1,0
678,671,1,2023-07-12,1,1,91,843,1,1146,1,0
679,671,2,2023-06-02,1,1,91,843,1,1147,1,0
680,672,1,2023-08-23,1,1,77,670,2,1148,1,0
681,673,1,2023-05-05,1,1,53,330,3,1149,1,0
682,673,1,2023-04-14,1,1,53,330,3,1150,1,0
683,673,2,2023-03-31,1,1,53,330,3,1151,1,0
684,673,1,2023-05-15,1,1,53,330,3,1152,1,0
685,674,1,2023-08-08,1,1,52,318,2,1153,1,0
686,675,1,2023-04-30,1,1,199,2429,3,1154,1,0
687,676,1,2023-03-16,1,1,105,1035,1,1156,1,0
688,677,2,2023-06-19,1,1,141,1571,2,1157,1,0
689,678,2,2023-05-25,1,1,48,264,2,1158,1,0
690,680,1,2023-06-15,1,1,190,2304,2,1161,1,0
691,680,1,2023-07-09,1,1,190,2304,2,1162,1,0
692,681,1,2023-11-24,1,1,48,267,2,1163,1,0
693,683,1,2024-01-09,1,1,64,488,2,1165,1,0
694,683,1,2024-01-01,1,1,64,488,2,1166,1,0
695,683,1,2024-01-18,1,1,64,488,2,1167,1,0
696,684,1,2023-05-05,1,1,61,461,1,1168,1,0
697,685,1,2023-08-15,1,1,186,2243,3,1170,1,0
698,688,1,2023-08-21,1,1,50,293,3,1173,1,0
699,689,1,2023-04-23,1,1,75,629,2,1175,1,0
700,690,1,2023-06-12,1,1,140,1556,1,1176,1,0
701,690,1,2023-05-22,1,1,140,1556,1,1178,1,0
702,691,1,2023-08-14,1,1,84,767,2,1179,1,0
703,695,2,2023-04-22,1,1,118,1223,1,1183,1,0
704,696,1,2023-08-07,1,1,181,2179,2,1184,1,0
705,696,1,2023-08-07,1,1,181,2179,2,1185,1,0
706,696,1,2023-07-22,1,1,181,2179,2,1186,1,0
707,696,1,2023-06-24,1,1,181,2179,2,1187,1,0
708,698,1,2023-09-21,1,1,104,1015,2,1189,1,0
709,698,1,2023-09-17,1,1,104,1015,2,1190,1,0
710,699,2,2023-09-09,1,1,149,1703,3,1191,1,0
711,701,1,2023-09-25,1,1,51,302,1,1194,1,0
712,701,1,2023-11-20,1,1,51,302,1,1195,1,0
713,701,1,2023-09-28,1,1,51,302,1,1196,1,0
714,704,1,2023-06-25,1,1,124,1308,2,1200,1,0
715,705,1,2023-08-26,1,1,161,1883,2,1201,1,0
716,706,1,2023-06-29,1,1,192,2329,1,1202,1,0
717,707,1,2023-05-28,1,1,131,1421,1,1204,1,0
718,709,1,2023-05-31,1,1,166,1960,2,1206,1,0
719,710,2,2023-03-07,1,1,94,877,2,1207,1,0
720,711,1,2023-07-23,1,1,148,1678,2,1208,1,0
721,711,1,2023-06-27,1,1,148,1678,2,1209,1,0
722,712,1,2023-07-31,1,1,96,899,2,1210,1,0
723,713,1,2023-10-09,1,1,177,2113,3,1212,1,0
724,713,1,2023-09-19,1,1,177,2113,3,1213,1,0
725,714,1,2023-08-10,1,1,108,1089,3,1215,1,0
726,715,2,2023-11-06,1,1,43,183,2,1216,1,0
727,717,1,2023-02-28,1,1,90,840,2,1218,1,0
728,718,1,2023-06-09,1,1,67,541,2,1219,1,0
729,722,2,2023-07-08,1,1,180,2168,3,1224,1,0
730,723,1,2023-11-28,1,1,56,389,3,1225,1,0
731,726,1,2023-06-28,1,1,193,2352,2,1229,1,0
732,727,1,2023-04-23,1,1,105,1042,2,1231,1,0
733,728,1,2023-04-18,1,1,81,716,1,1232,1,0
734,728,1,2023-05-13,1,1,81,716,1,1233,1,0
735,728,1,2023-05-01,1,1,81,716,1,1234,1,0
736,728,1,2023-04-13,1,1,81,716,1,1235,1,0
737,730,1,2023-06-26,1,1,49,275,3,1237,1,0
738,730,1,2023-07-03,1,1,49,275,3,1240,1,0
739,731,1,2023-12-02,1,1,96,898,2,1243,1,0
740,732,2,2023-09-16,1,1,35,57,1,1244,1,0
741,734,1,2023-03-23,1,1,116,1197,2,1246,1,0
742,735,1,2023-08-10,1,1,185,2228,3,1247,1,0
743,737,1,2023-01-05,1,1,140,1556,2,1249,1,0
744,738,1,2023-03-11,1,1,88,818,1,1250,1,0
745,738,1,2023-03-09,1,1,88,818,1,1251,1,0
746,738,1,2023-04-18,1,1,88,818,1,1252,1,0
747,739,1,2023-04-20,1,1,186,2236,3,1253,1,0
748,739,1,2023-04-14,1,1,186,2236,3,1255,1,0
749,741,1,2023-09-14,1,1,154,1775,3,1257,1,0
750,743,1,2023-07-15,1,1,126,1348,2,1259,1,0
751,743,2,2023-07-06,1,1,126,1348,2,1260,1,0
752,744,1,2024-01-10,1,1,92,858,1,1262,1,0
753,745,1,2023-12-02,1,1,75,627,3,1263,1,1
754,746,1,2023-05-01,1,1,103,1008,2,1264,1,0
755,748,1,2023-12-22,1,1,47,254,2,1266,1,0
756,750,1,2024-02-09,1,1,72,604,2,1268,1,0
757,751,1,2023-03-28,1,1,187,2251,2,1271,1,0
758,752,1,2023-07-03,1,1,58,413,3,1272,1,0
759,752,1,2023-07-07,1,1,58,413,3,1273,1,0
760,752,2,2023-07-10,1,1,58,413,3,1274,1,0
761,753,1,2024-02-10,1,1,34,38,1,1275,1,0
762,754,2,2023-07-15,1,1,88,814,3,1276,1,0
763,755,1,2023-10-16,1,1,87,803,1,1277,1,0
764,757,1,2023-05-04,1,1,61,452,3,1280,1,0
765,758,1,2023-11-05,1,1,162,1905,3,1282,1,0
766,758,1,2023-10-26,1,1,162,1905,3,1283,1,0
767,760,1,2023-06-02,1,1,110,1104,3,1286,1,0
768,760,1,2023-06-08,1,1,110,1104,3,1287,1,0
769,760,1,2023-06-20,1,1,110,1104,3,1288,1,0
770,760,1,2023-06-08,1,1,110,1104,3,1289,1,0
771,762,1,2023-03-15,1,1,53,333,3,1291,1,0
772,762,1,2023-03-17,1,1,53,333,3,1292,1,0
773,763,1,2023-03-21,1,1,120,1251,3,1295,1,0
774,764,1,2023-11-25,1,1,68,551,3,1296,1,0
775,765,1,2023-01-20,1,1,158,1835,2,1297,1,0
776,767,1,2023-08-01,1,1,68,547,1,1299,1,0
777,768,2,2023-02-17,1,1,58,407,2,1300,1,0
778,770,1,2023-09-11,1,1,113,1146,3,1302,1,0
779,770,1,2023-10-05,1,1,113,1146,3,1304,1,0
780,771,1,2023-05-02,1,1,115,1175,3,1305,1,0
781,773,1,2023-08-13,1,1,71,588,2,1307,1,0
782,774,1,2023-06-03,1,1,128,1370,1,1308,1,0
783,775,1,2023-05-29,1,1,139,1552,1,1310,1,0
784,776,1,2023-02-28,1,1,63,486,3,1313,1,0
785,778,1,2023-09-27,1,1,172,2053,2,1315,1,0
786,780,1,2023-12-14,1,1,83,743,2,1317,1,0
787,781,1,2023-11-20,1,1,70,584,1,1320,1,0
788,783,1,2023-05-07,1,1,182,2203,2,1322,1,0
789,783,1,2023-05-25,1,1,182,2203,2,1323,1,0
790,785,2,2023-11-12,1,1,52,327,1,1326,1,0
791,787,1,2023-06-01,1,1,141,1567,3,1328,1,0
792,792,1,2023-08-01,1,1,112,1126,1,1334,1,0
793,793,1,2023-05-17,1,1,128,1379,1,1337,1,0
794,794,1,2023-03-27,1,1,59,433,2,1339,1,0
795,796,1,2023-03-01,1,1,94,878,1,1343,1,0
796,798,1,2023-12-15,1,1,37,91,1,1346,1,0
797,799,1,2023-03-10,1,1,152,1742,3,1347,1,0
798,800,1,2023-11-08,1,1,58,408,3,1349,1,0
799,800,1,2023-10-27,1,1,58,408,3,1351,1,0
800,801,1,2023-06-18,1,1,193,2340,2,1353,1,0
801,802,1,2023-12-04,1,1,125,1321,2,1355,1,0
802,803,2,2023-09-01,1,1,183,2212,3,1356,1,0
803,803,1,2023-09-19,1,1,183,2212,3,1357,1,0
804,804,1,2023-09-23,1,1,181,2183,3,1358,1,0
805,806,1,2023-11-29,1,1,126,1347,2,1362,1,0
806,807,1,2023-01-23,1,1,36,74,3,1363,1,0
807,808,1,2023-10-05,1,1,133,1454,2,1364,1,0
808,809,2,2023-11-01,1,1,127,1356,3,1366,1,0
809,810,1,2023-08-29,1,1,170,2028,1,1367,1,0
810,811,1,2024-01-09,1,1,117,1211,1,1368,1,0
811,813,1,2023-04-08,1,1,66,525,2,1373,1,0
812,814,2,2023-09-16,1,1,131,1414,2,1374,1,0
813,816,1,2023-10-12,1,1,41,159,3,1376,1,0
814,818,1,2023-12-07,1,1,136,1499,1,1379,1,0
815,819,1,2023-07-06,1,1,153,1764,3,1380,1,0
816,820,1,2023-06-15,1,1,34,44,2,1381,1,0
817,820,1,2023-05-30,1,1,34,44,2,1382,1,0
818,822,2,2023-05-03,1,1,55,369,3,1385,1,0
819,824,1,2023-05-03,1,1,46,235,3,1387,1,0
820,825,1,2023-02-10,1,1,48,272,3,1390,1,0
821,825,1,2023-03-11,1,1,48,272,3,1391,1,0
822,825,1,2023-02-16,1,1,48,272,3,1392,1,0
823,827,1,2023-08-14,1,1,67,546,3,1394,1,0
824,827,1,2023-08-29,1,1,67,546,3,1395,1,0
825,828,1,2023-07-26,1,1,168,2001,2,1396,1,0
826,828,1,2023-09-07,1,1,168,2001,2,1397,1,0
827,829,1,2023-04-03,1,1,105,1044,1,1398,1,0
828,830,1,2023-10-28,1,1,59,419,3,1399,1,1
829,832,1,2023-05-03,1,1,135,1487,1,1402,1,0
830,833,2,2023-10-01,1,1,154,1785,1,1403,1,0
831,834,1,2023-12-25,1,1,130,1403,1,1404,1,0
832,836,1,2023-08-14,1,1,63,476,2,1408,1,0
833,839,1,2023-09-07,1,1,148,1678,1,1414,1,0
834,839,1,2023-08-08,1,1,148,1678,1,1415,1,0
835,839,1,2023-07-16,1,1,148,1678,1,1416,1,0
836,840,1,2023-01-29,1,1,66,532,2,1417,1,0
837,840,1,2023-03-06,1,1,66,532,2,1418,1,0
838,841,1,2024-01-02,1,1,200,2440,3,1420,1,0
839,841,2,2024-01-07,1,1,200,2440,3,1421,1,0
840,842,1,2023-10-14,1,1,63,482,2,1422,1,0
841,842,1,2023-12-01,1,1,63,482,2,1423,1,0
842,843,1,2023-10-07,1,1,130,1396,2,1424,1,0
843,843,1,2023-09-25,1,1,130,1396,2,1425,1,0
844,843,1,2023-10-13,1,1,130,1396,2,1427,1,0
845,844,2,2024-01-08,1,1,88,806,2,1428,1,0
846,845,1,2023-11-25,1,1,88,815,2,1429,1,0
847,848,1,2023-07-08,1,1,97,907,3,1432,1,0
848,849,1,2023-04-06,1,1,37,96,1,1434,1,0
849,850,1,2023-05-21,1,1,144,1606,3,1437,1,0
850,851,1,2024-01-09,1,1,34,51,1,1438,1,0
851,852,1,2023-07-12,1,1,137,1521,1,1439,1,0
852,853,1,2024-01-01,1,1,173,2056,1,1440,1,0
853,853,1,2024-01-31,1,1,173,2056,1,1441,1,0
854,855,1,2024-01-14,1,1,148,1678,3,1445,1,0
855,855,1,2024-01-15,1,1,148,1678,3,1446,1,0
856,858,1,2023-05-03,1,1,189,2274,3,1451,1,0
857,860,1,2023-05-03,1,1,67,543,1,1455,1,0
858,861,1,2023-12-20,1,1,129,1395,1,1456,1,0
859,861,1,2023-11-29,1,1,129,1395,1,1458,1,0
860,861,1,2023-12-12,1,1,129,1395,1,1459,1,0
861,864,2,2023-06-26,1,1,159,1857,1,1463,1,0
862,864,1,2023-06-21,1,1,159,1857,1,1465,1,0
863,865,1,2023-09-03,1,1,90,836,2,1466,1,0
864,865,2,2023-08-26,1,1,90,836,2,1467,1,0
865,865,1,2023-09-04,1,1,90,836,2,1468,1,0
866,866,1,2023-03-14,1,1,155,1795,2,1469,1,0
867,867,1,2023-07-23,1,1,86,784,1,1471,1,0
868,867,1,2023-07-14,1,1,86,784,1,1472,1,0
869,868,1,2023-07-03,1,1,153,1767,1,1473,1,0
870,868,1,2023-06-06,1,1,153,1767,1,1475,1,0
871,870,1,2023-08-19,1,1,79,688,3,1477,1,0
872,870,2,2023-10-10,1,1,79,688,3,1478,1,0
873,871,1,2023-06-04,1,1,43,183,3,1479,1,0
874,872,1,2023-05-12,1,1,114,1161,3,1481,1,0
875,874,1,2023-08-11,1,1,57,394,1,1484,1,0
876,875,2,2023-07-28,1,1,87,797,2,1485,1,0
877,876,1,2023-07-19,1,1,177,2118,3,1488,1,0
878,876,1,2023-08-28,1,1,177,2118,3,1489,1,0
879,877,1,2023-08-30,1,1,63,480,2,1492,1,0
880,878,1,2023-12-26,1,1,91,850,2,1494,1,0
881,879,1,2023-08-10,1,1,75,623,1,1496,1,0
882,880,1,2023-08-16,1,1,101,980,2,1498,1,0
883,881,1,2023-06-08,1,1,140,1556,2,1499,1,0
884,882,1,2023-03-25,1,1,155,1800,3,1500,1,0
885,883,1,2023-02-14,1,1,195,2381,2,1502,1,0
886,886,1,2023-06-15,1,1,122,1283,3,1506,1,0
887,887,1,2024-01-11,1,1,199,2434,2,1507,1,0
888,888,2,2023-11-10,1,1,49,288,1,1508,1,0
889,889,1,2023-08-24,1,1,48,264,3,1509,1,0
890,890,1,2023-03-14,1,1,112,1135,2,1511,1,0
891,891,1,2023-07-30,1,1,45,223,1,1514,1,0
892,892,1,2023-10-31,1,1,190,2295,2,1515,1,0
893,892,1,2023-11-10,1,1,190,2295,2,1516,1,0
894,893,2,2023-06-12,1,1,140,1560,1,1517,1,0
895,894,1,2023-11-02,1,1,101,979,3,1518,1,0
896,895,1,2023-05-23,1,1,178,2137,2,1519,1,0
897,895,1,2023-05-16,1,1,178,2137,2,1522,1,0
898,896,1,2023-10-29,1,1,124,1307,1,1523,1,0
899,898,1,2023-08-06,1,1,44,205,1,1525,1,0
900,900,1,2023-09-26,1,1,185,2229,3,1529,1,0
901,901,1,2023-06-27,1,1,116,1186,3,1532,1,0
902,904,1,2023-10-14,1,1,200,2446,3,1535,1,0
903,904,2,2023-10-17,1,1,200,2446,3,1537,1,0
904,904,2,2023-11-28,1,1,200,2446,3,1538,1,1
905,905,1,2023-07-10,1,1,176,2106,3,1539,1,0
906,906,1,2023-07-07,1,1,68,552,2,1541,1,0
907,907,2,2023-03-04,1,1,111,1121,1,1542,1,0
908,908,1,2024-01-13,1,1,88,814,1,1543,1,0
909,909,1,2023-02-22,1,1,145,1629,3,1544,1,0
910,910,1,2023-02-21,1,1,104,1023,2,1545,1,0
911,910,1,2023-01-28,1,1,104,1023,2,1546,1,0
912,911,1,2023-07-06,1,1,70,578,2,1547,1,0
913,912,1,2023-03-30,1,1,50,297,2,1548,1,0
914,912,2,2023-03-23,1,1,50,297,2,1549,1,0
915,912,1,2023-04-12,1,1,50,297,2,1550,1,0
916,916,1,2023-10-03,1,1,191,2319,1,1556,1,0
917,917,1,2023-03-19,1,1,40,132,1,1557,1,0
918,918,1,2023-07-16,1,1,180,2175,2,1558,1,0
919,918,1,2023-07-27,1,1,180,2175,2,1560,1,0
920,918,1,2023-08-08,1,1,180,2175,2,1561,1,0
921,920,1,2023-12-09,1,1,131,1417,3,1563,1,0
922,921,1,2023-11-04,1,1,194,2361,1,1564,1,0
923,921,1,2023-10-16,1,1,194,2361,1,1566,1,0
