CSID,CaseMasterID,csdate,cstype,PolicePersonID
647,647,2023-12-22 06:44:00,C,2151
648,648,2024-06-14 17:51:00,C,1035
649,649,2024-01-04 03:55:00,B,1931
650,650,2023-11-27 17:11:00,A,1977
651,651,2024-04-15 21:39:00,B,1225
652,652,2023-04-05 04:37:00,A,2326
653,653,2024-03-20 02:58:00,A,1166
654,654,2023-03-05 01:27:00,C,363
655,655,2023-10-17 05:10:00,A,1516
656,656,2023-09-08 02:15:00,C,675
657,657,2023-08-16 07:10:00,A,1100
658,658,2023-12-16 04:42:00,C,920
659,659,2024-07-25 22:03:00,A,881
660,660,2023-12-06 04:49:00,A,2429
661,661,2023-10-04 11:36:00,A,1170
662,662,2023-09-28 10:24:00,C,1259
663,663,2024-03-22 04:16:00,A,198
664,664,2023-12-25 00:19:00,A,160
665,665,2023-06-20 05:26:00,A,1342
666,666,2024-02-11 02:26:00,C,1484
667,667,2024-03-24 23:04:00,C,594
668,668,2023-05-08 11:19:00,C,1566
669,669,2023-07-19 23:43:00,A,2231
670,670,2023-12-06 09:28:00,C,461
671,671,2023-08-24 08:24:00,A,843
672,672,2024-04-16 02:44:00,A,670
673,673,2023-09-24 05:34:00,C,330
674,674,2024-04-16 03:22:00,A,318
675,675,2023-05-12 01:28:00,A,2429
676,676,2023-04-09 10:56:00,A,1035
677,677,2023-09-27 06:04:00,A,1571
678,678,2023-08-03 04:20:00,A,264
679,679,2024-04-01 07:39:00,C,867
680,680,2023-09-25 08:11:00,A,2304
681,681,2024-05-02 06:52:00,A,267
682,682,2024-10-08 22:27:00,C,919
683,683,2024-02-17 16:52:00,A,488
684,684,2023-08-31 15:59:00,C,461
685,685,2024-04-10 10:56:00,A,2243
686,686,2023-11-22 08:55:00,C,2443
687,687,2023-06-10 05:09:00,C,614
688,688,2023-12-23 00:42:00,C,293
689,689,2023-10-30 12:15:00,C,629
690,690,2023-09-14 23:55:00,A,1556
691,691,2024-05-26 09:59:00,A,767
692,692,2023-04-25 19:26:00,A,2060
693,693,2024-06-24 14:08:00,A,55
694,694,2023-07-19 04:20:00,A,434
695,695,2023-05-27 22:13:00,A,1223
696,696,2023-08-10 15:09:00,A,2179
697,697,2023-12-30 12:03:00,C,1219
698,698,2023-11-06 02:41:00,C,1015
699,699,2024-04-24 22:19:00,A,1703
700,700,2023-08-20 00:50:00,C,115
701,701,2024-03-09 19:14:00,A,302
702,702,2024-04-01 17:20:00,A,2160
703,703,2023-09-29 01:02:00,C,80
704,704,2023-10-26 01:57:00,A,1308
705,705,2023-10-01 07:30:00,A,1883
706,706,2023-08-19 04:11:00,A,2329
707,707,2023-09-26 00:46:00,C,1421
708,708,2024-04-17 01:13:00,C,1458
709,709,2023-06-16 21:38:00,A,1960
710,710,2023-08-24 03:05:00,A,877
711,711,2024-01-16 12:44:00,A,1678
712,712,2023-12-16 22:02:00,A,899
713,713,2023-12-31 19:00:00,C,2113
714,714,2024-04-08 10:45:00,A,1089
715,715,2024-04-04 04:04:00,C,183
716,716,2023-10-19 15:34:00,A,2020
717,717,2023-04-08 18:55:00,A,840
718,718,2023-07-27 19:29:00,A,541
719,719,2023-07-13 12:06:00,A,585
720,720,2024-07-04 17:40:00,A,1266
721,721,2024-02-23 19:12:00,C,2324
722,722,2023-10-20 18:24:00,A,2168
723,723,2024-07-11 07:16:00,A,389
724,724,2023-12-25 02:05:00,C,2034
725,725,2024-04-02 19:16:00,C,97
726,726,2023-09-02 00:49:00,A,2352
727,727,2023-07-27 21:51:00,A,1042
728,728,2023-07-09 06:18:00,A,716
729,729,2023-05-11 12:22:00,A,1791
730,730,2023-07-01 03:39:00,A,275
731,731,2023-12-30 10:54:00,A,898
732,732,2024-02-22 18:25:00,A,57
733,733,2023-04-18 05:35:00,C,1517
734,734,2023-08-29 21:18:00,A,1197
735,735,2023-09-13 16:19:00,A,2228
736,736,2024-03-14 05:43:00,C,1164
737,737,2023-04-06 12:31:00,A,1556
738,738,2023-12-06 09:27:00,A,818
739,739,2023-08-25 01:53:00,A,2236
740,740,2024-01-05 03:38:00,C,544
741,741,2023-11-09 05:15:00,C,1775
742,742,2023-10-12 02:26:00,A,180
743,743,2023-11-25 12:51:00,A,1348
744,744,2024-03-24 20:37:00,C,858
745,745,2024-01-27 04:25:00,C,627
746,746,2023-07-20 15:08:00,A,1008
747,747,2024-01-29 22:07:00,A,1973
748,748,2024-03-20 04:31:00,A,254
749,749,2024-02-04 00:22:00,C,452
750,750,2024-06-22 02:08:00,A,604
751,751,2023-09-30 03:29:00,A,2251
752,752,2023-10-09 10:44:00,A,413
753,753,2024-03-27 14:56:00,A,38
754,754,2023-12-09 02:17:00,A,814
755,755,2024-05-29 18:06:00,A,803
756,756,2024-04-11 23:36:00,C,1533
757,757,2023-08-23 05:31:00,A,452
758,758,2024-07-08 01:41:00,A,1905
759,759,2023-05-19 14:46:00,A,1685
760,760,2024-01-26 21:58:00,C,1104
761,761,2024-06-19 01:11:00,C,814
762,762,2023-06-30 05:55:00,C,333
763,763,2023-12-22 04:34:00,A,1251
764,764,2024-03-22 02:22:00,A,551
765,765,2023-06-08 15:38:00,A,1835
766,766,2023-05-05 18:18:00,A,463
767,767,2023-11-20 01:45:00,A,547
768,768,2023-07-30 13:46:00,A,407
769,769,2023-02-24 11:18:00,C,900
770,770,2024-05-29 11:37:00,A,1146
771,771,2023-08-07 19:12:00,A,1175
772,772,2023-04-29 21:57:00,C,1546
773,773,2023-12-13 10:04:00,A,588
774,774,2023-12-04 01:38:00,A,1370
775,775,2024-01-27 07:37:00,A,1552
776,776,2023-06-01 01:40:00,C,486
777,777,2023-07-22 05:33:00,C,313
778,778,2023-12-10 01:37:00,A,2053
779,779,2024-04-04 08:29:00,A,1836
780,780,2024-03-20 04:32:00,A,743
781,781,2024-08-01 15:13:00,A,584
782,782,2024-03-04 02:37:00,C,679
783,783,2023-09-24 04:47:00,A,2203
784,784,2024-01-09 00:30:00,A,2238
785,785,2024-01-02 06:50:00,A,327
786,786,2024-02-18 05:26:00,A,1774
787,787,2023-08-26 14:08:00,B,1567
788,788,2023-10-01 23:26:00,C,2250
789,789,2024-03-24 01:00:00,A,133
790,790,2023-12-14 09:15:00,C,2153
791,791,2023-04-16 18:11:00,B,525
792,792,2023-10-18 06:29:00,A,1126
793,793,2023-12-05 21:56:00,A,1379
794,794,2023-05-04 23:14:00,A,433
795,795,2024-05-01 05:57:00,A,1038
796,796,2023-07-29 15:52:00,A,878
797,797,2024-01-30 16:58:00,C,119
798,798,2024-03-24 16:36:00,A,91
799,799,2023-06-19 07:04:00,C,1742
800,800,2023-12-18 00:16:00,A,408
801,801,2024-03-11 06:27:00,A,2340
802,802,2023-11-14 22:15:00,A,1321
803,803,2023-12-09 03:25:00,A,2212
804,804,2024-07-03 02:02:00,B,2183
805,805,2023-07-08 20:24:00,C,697
806,806,2024-01-27 04:45:00,A,1347
807,807,2023-06-13 11:43:00,C,74
808,808,2024-01-01 13:28:00,A,1454
809,809,2023-11-25 23:35:00,B,1356
810,810,2023-10-01 13:06:00,A,2028
811,811,2024-01-25 03:54:00,A,1211
812,812,2024-02-07 15:24:00,A,223
813,813,2023-12-31 15:53:00,A,525
814,814,2023-11-11 11:55:00,A,1414
815,815,2023-11-04 01:32:00,C,1427
816,816,2023-09-21 12:11:00,A,159
817,817,2023-07-08 19:24:00,A,1438
818,818,2024-03-08 19:10:00,A,1499
819,819,2023-11-09 05:27:00,A,1764
820,820,2023-10-25 02:51:00,C,44
821,821,2023-05-15 00:39:00,A,900
822,822,2023-06-24 18:48:00,C,369
823,823,2023-08-11 04:19:00,C,385
824,824,2023-10-17 00:13:00,A,235
825,825,2023-06-07 01:31:00,A,272
826,826,2024-01-19 23:40:00,A,1607
827,827,2024-01-18 11:43:00,A,546
828,828,2024-02-24 08:31:00,A,2001
829,829,2023-07-26 20:54:00,C,1044
830,830,2024-05-10 23:45:00,A,419
831,831,2024-03-19 19:35:00,C,1441
832,832,2023-07-28 04:30:00,A,1487
833,833,2023-11-07 22:57:00,A,1785
834,834,2024-06-08 14:26:00,A,1403
835,835,2024-02-08 05:26:00,C,1976
836,836,2023-12-10 17:43:00,A,476
837,837,2023-08-16 02:47:00,C,2333
838,838,2023-12-12 06:34:00,C,834
839,839,2024-01-30 15:51:00,A,1678
840,840,2023-02-24 20:51:00,C,532
841,841,2024-02-12 14:45:00,A,2440
842,842,2024-03-06 02:56:00,A,482
843,843,2023-12-24 02:55:00,A,1396
844,844,2024-03-29 10:54:00,C,806
845,845,2024-05-08 19:06:00,A,815
846,846,2024-02-24 21:32:00,A,1301
847,847,2024-01-09 21:27:00,A,2123
848,848,2023-10-11 12:50:00,A,907
849,849,2023-04-13 07:44:00,A,96
850,850,2023-06-26 05:29:00,A,1606
851,851,2024-08-14 07:30:00,C,51
852,852,2023-08-19 14:31:00,C,1521
853,853,2024-02-23 13:39:00,C,2056
854,854,2023-10-02 19:22:00,A,1899
855,855,2024-05-05 06:12:00,C,1678
856,856,2023-12-11 01:38:00,C,1416
857,857,2024-05-01 07:20:00,C,1052
858,858,2023-08-09 16:57:00,A,2274
859,859,2024-03-02 15:49:00,C,129
860,860,2023-07-30 08:46:00,C,543
861,861,2023-12-26 08:14:00,A,1395
862,862,2023-11-06 18:36:00,C,1142
863,863,2024-01-18 21:23:00,B,2434
864,864,2024-01-09 08:55:00,A,1857
865,865,2024-03-07 01:43:00,A,836
866,866,2023-11-13 01:46:00,A,1795
867,867,2023-09-25 06:39:00,C,784
868,868,2024-02-18 12:36:00,A,1767
869,869,2024-05-04 03:45:00,C,2402
870,870,2023-10-01 03:42:00,A,688
871,871,2024-03-11 03:38:00,A,183
872,872,2023-12-11 19:38:00,B,1161
873,873,2024-03-18 15:15:00,A,2061
874,874,2024-02-17 01:58:00,A,394
875,875,2024-01-25 20:09:00,A,797
876,876,2024-04-18 00:59:00,A,2118
877,877,2023-11-11 17:39:00,A,480
878,878,2024-08-02 02:41:00,A,850
879,879,2024-03-24 15:20:00,A,623
880,880,2023-07-24 14:39:00,A,980
881,881,2023-11-28 11:46:00,A,1556
882,882,2023-10-12 23:35:00,A,1800
883,883,2023-07-31 19:57:00,A,2381
884,884,2023-06-29 20:15:00,A,2353
885,885,2023-12-05 23:44:00,C,981
886,886,2023-10-27 13:27:00,C,1283
887,887,2024-04-10 23:15:00,A,2434
888,888,2024-04-25 17:27:00,A,288
889,889,2024-04-02 21:57:00,A,264
890,890,2023-04-06 09:05:00,A,1135
891,891,2023-09-20 21:26:00,C,223
892,892,2024-01-01 03:59:00,C,2295
893,893,2023-07-12 13:43:00,A,1560
894,894,2024-07-22 06:01:00,C,979
895,895,2023-11-24 13:47:00,A,2137
896,896,2024-07-11 07:36:00,A,1307
897,897,2024-10-01 09:18:00,A,547
898,898,2024-04-04 19:33:00,A,205
899,899,2024-01-12 01:59:00,C,1805
900,900,2023-10-29 01:55:00,C,2229
901,901,2023-11-01 09:53:00,A,1186
902,902,2024-01-18 23:12:00,A,372
903,903,2023-10-07 20:32:00,C,314
904,904,2023-12-30 03:56:00,A,2446
905,905,2023-12-24 22:53:00,C,2106
906,906,2024-01-11 05:20:00,A,552
907,907,2023-06-26 20:29:00,A,1121
908,908,2024-05-05 21:17:00,A,814
909,909,2023-06-14 11:08:00,A,1629
910,910,2023-07-03 20:27:00,C,1023
911,911,2023-11-30 13:06:00,A,578
912,912,2023-10-16 07:58:00,A,297
913,913,2023-07-16 14:05:00,A,132
914,914,2023-08-13 18:56:00,C,1926
915,915,2024-03-19 03:45:00,A,1579
916,916,2024-03-15 03:28:00,A,2319
917,917,2023-10-04 01:35:00,A,132
918,918,2024-03-22 15:16:00,A,2175
919,919,2023-12-30 03:18:00,A,382
920,920,2024-03-16 20:59:00,A,1417
921,921,2024-02-18 08:56:00,A,2361
922,922,2023-12-23 16:58:00,C,687
923,923,2023-07-06 21:24:00,A,1527
924,924,2023-09-20 08:22:00,C,1387
925,925,2023-12-09 21:41:00,A,1096
926,926,2023-09-02 01:23:00,A,1997
927,927,2023-07-09 07:46:00,C,100
928,928,2024-03-23 03:29:00,B,1462
929,929,2023-10-22 00:00:00,A,2192
930,930,2024-02-15 10:01:00,C,1566
931,931,2024-01-17 12:23:00,C,695
932,932,2024-07-29 19:58:00,C,2431
933,933,2023-10-07 15:49:00,A,1878
934,934,2023-08-17 12:35:00,C,987
935,935,2024-04-19 13:43:00,A,2032
936,936,2024-02-02 08:18:00,C,550
937,937,2024-03-19 19:28:00,A,2440
938,938,2023-10-30 12:51:00,A,1953
939,939,2023-08-29 21:10:00,C,85
940,940,2023-12-04 07:02:00,C,2273
941,941,2023-05-06 19:51:00,A,532
942,942,2023-11-16 04:45:00,A,795
943,943,2023-07-28 04:17:00,C,1048
944,944,2023-11-30 02:26:00,C,1644
945,945,2023-11-26 18:01:00,A,304
946,946,2024-02-08 14:31:00,A,1808
947,947,2024-02-06 03:15:00,A,2054
948,948,2024-05-29 23:16:00,A,350
949,949,2024-06-10 14:54:00,A,999
950,950,2023-06-08 04:54:00,C,665
951,951,2024-02-16 00:27:00,A,1288
952,952,2023-08-08 11:13:00,A,788
953,953,2023-07-30 21:09:00,A,18
954,954,2023-12-06 14:20:00,A,2438
955,955,2024-06-20 22:15:00,A,1360
956,956,2024-05-08 16:45:00,C,2197
957,957,2023-10-17 13:43:00,C,1065
958,958,2023-04-11 00:43:00,C,888
959,959,2023-09-10 11:08:00,A,1850
960,960,2023-06-13 09:39:00,A,628
961,961,2023-05-06 17:37:00,C,2210
962,962,2023-12-01 04:21:00,A,1683
963,963,2023-09-11 01:58:00,A,759
964,964,2023-10-05 09:27:00,C,2362
965,965,2023-12-03 19:15:00,C,1034
966,966,2023-04-13 20:30:00,C,1734
967,967,2023-12-20 23:29:00,A,565
968,968,2023-03-12 22:03:00,C,2430
969,969,2024-04-24 02:27:00,C,1412
970,970,2023-11-02 22:22:00,A,1560
971,971,2023-08-05 11:52:00,A,75
972,972,2024-06-03 23:51:00,A,2018
973,973,2023-05-25 19:28:00,A,890
974,974,2024-09-13 22:50:00,A,1177
975,975,2024-04-11 05:47:00,C,294
976,976,2024-03-12 15:10:00,C,1324
977,977,2023-09-05 04:25:00,A,1932
978,978,2023-12-13 04:34:00,A,2210
979,979,2023-12-02 11:39:00,C,857
980,980,2023-03-05 20:57:00,A,775
981,981,2024-09-06 23:54:00,A,1913
982,982,2024-02-11 13:29:00,C,1296
983,983,2023-11-15 07:09:00,A,841
984,984,2024-01-23 04:32:00,A,1100
985,985,2024-02-29 23:20:00,C,446
986,986,2024-01-13 05:22:00,C,2053
987,987,2023-07-09 22:01:00,B,1984
988,988,2023-10-17 08:53:00,A,1108
989,989,2023-09-21 00:43:00,A,999
990,990,2024-01-04 00:33:00,C,416
991,991,2023-07-19 23:57:00,C,144
992,992,2024-01-20 18:02:00,A,641
993,993,2024-01-31 22:00:00,A,1357
994,994,2023-07-29 02:44:00,A,1354
995,995,2023-06-15 19:19:00,C,1426
996,996,2023-11-15 09:31:00,A,357
997,997,2023-08-12 20:20:00,A,706
998,998,2024-05-25 02:50:00,B,2103
999,999,2024-04-07 21:04:00,A,1751
1000,1000,2023-09-13 02:24:00,A,387
1001,1001,2023-10-03 07:49:00,A,1323
1002,1002,2023-11-25 03:45:00,A,1463
1003,1003,2023-09-10 11:01:00,C,661
1004,1004,2023-07-16 12:34:00,A,1164
1005,1005,2023-09-20 03:40:00,A,1653
1006,1006,2023-10-23 23:03:00,A,1109
1007,1007,2023-07-06 03:09:00,A,1860
1008,1008,2023-11-14 14:16:00,A,824
1009,1009,2024-05-26 03:30:00,C,2129
1010,1010,2024-02-03 23:14:00,C,467
1011,1011,2023-07-20 08:55:00,A,376
1012,1012,2023-11-18 21:31:00,A,202
1013,1013,2023-10-20 21:56:00,A,1529
1014,1014,2023-07-11 02:51:00,C,772
1015,1015,2023-12-27 16:02:00,A,806
1016,1016,2023-09-29 20:25:00,A,1103
1017,1017,2024-05-19 04:12:00,A,1986
1018,1018,2024-02-13 16:58:00,A,1551
1019,1019,2023-07-27 12:33:00,C,1748
1020,1020,2023-08-26 09:00:00,B,1807
1021,1021,2024-02-14 13:42:00,B,605
1022,1022,2023-09-25 05:46:00,C,986
1023,1023,2023-10-25 01:38:00,A,1282
1024,1024,2023-10-20 12:17:00,C,1095
1025,1025,2024-07-17 19:16:00,A,418
1026,1026,2024-06-12 10:43:00,C,1023
1027,1027,2023-06-26 03:55:00,A,1955
1028,1028,2023-08-02 05:28:00,A,2087
1029,1029,2023-11-07 14:40:00,C,578
1030,1030,2023-06-14 23:34:00,A,1581
1031,1031,2023-10-27 01:07:00,A,317
1032,1032,2024-01-06 23:05:00,C,325
1033,1033,2024-01-18 14:10:00,A,2254
1034,1034,2023-07-26 21:58:00,A,22
1035,1035,2023-12-30 05:40:00,A,2231
1036,1036,2024-02-17 13:37:00,A,243
1037,1037,2024-09-27 03:23:00,A,808
1038,1038,2023-07-25 08:43:00,C,1601
1039,1039,2024-04-09 18:34:00,A,723
1040,1040,2023-09-17 03:34:00,C,2262
1041,1041,2023-12-22 01:34:00,C,2229
1042,1042,2023-03-01 00:16:00,A,2114
1043,1043,2023-06-02 09:04:00,A,1374
1044,1044,2024-02-04 18:42:00,B,677
1045,1045,2024-01-09 02:56:00,A,1542
1046,1046,2023-11-22 03:49:00,C,613
1047,1047,2023-06-21 23:02:00,A,2391
1048,1048,2023-10-19 01:10:00,C,515
1049,1049,2024-01-25 00:45:00,A,1246
1050,1050,2023-08-09 09:05:00,A,2254
1051,1051,2023-12-25 23:12:00,C,119
1052,1052,2023-12-02 22:57:00,A,1350
1053,1053,2024-06-13 09:27:00,C,806
1054,1054,2023-10-23 17:58:00,A,2233
1055,1055,2023-11-07 20:58:00,A,1936
1056,1056,2023-05-22 17:34:00,A,468
1057,1057,2023-08-25 13:36:00,B,633
1058,1058,2023-10-23 22:07:00,A,336
1059,1059,2024-03-05 03:23:00,C,2063
1060,1060,2023-07-06 07:28:00,A,2255
1061,1061,2024-02-22 12:07:00,A,1939
1062,1062,2023-12-19 00:32:00,C,1706
1063,1063,2023-11-13 20:17:00,C,1664
1064,1064,2024-07-19 08:00:00,A,2102
1065,1065,2023-11-10 21:11:00,A,1116
1066,1066,2024-03-20 02:29:00,C,335
1067,1067,2024-08-10 10:26:00,C,471
1068,1068,2024-02-17 08:51:00,A,1707
1069,1069,2023-10-31 02:31:00,A,1284
1070,1070,2023-10-11 03:22:00,C,1989
1071,1071,2024-03-13 12:10:00,A,1373
1072,1072,2023-09-03 13:52:00,C,305
1073,1073,2024-05-05 07:40:00,C,1103
1074,1074,2024-07-08 01:07:00,C,1297
1075,1075,2023-09-22 20:13:00,A,449
1076,1076,2023-07-14 02:15:00,C,491
1077,1077,2024-06-29 04:31:00,C,2336
1078,1078,2023-11-15 00:56:00,C,7
1079,1079,2024-06-14 09:56:00,C,749
1080,1080,2024-05-11 04:51:00,A,174
1081,1081,2023-11-14 09:50:00,A,394
1082,1082,2023-09-24 02:54:00,C,1608
1083,1083,2024-07-11 05:55:00,A,1486
1084,1084,2024-03-16 06:01:00,A,2264
1085,1085,2023-08-11 14:45:00,A,2221
1086,1086,2023-10-28 01:09:00,A,44
1087,1087,2023-07-10 13:14:00,A,2193
1088,1088,2023-05-16 22:49:00,B,313
1089,1089,2023-05-08 17:49:00,A,172
1090,1090,2023-10-31 21:01:00,A,491
1091,1091,2024-09-02 20:38:00,B,791
1092,1092,2023-12-21 04:07:00,A,2433
1093,1093,2024-04-24 07:59:00,A,966
1094,1094,2023-11-24 02:57:00,A,263
1095,1095,2023-11-24 12:53:00,A,424
1096,1096,2023-10-15 03:59:00,A,1577
1097,1097,2024-03-22 05:30:00,A,915
1098,1098,2024-04-17 22:40:00,A,2032
1099,1099,2023-05-06 17:47:00,A,867
1100,1100,2023-12-11 06:56:00,A,1604
1101,1101,2024-02-21 16:00:00,A,264
1102,1102,2023-03-08 18:24:00,C,454
1103,1103,2024-03-01 07:15:00,A,371
1104,1104,2024-04-13 23:46:00,C,609
1105,1105,2024-05-22 09:18:00,A,462
1106,1106,2023-10-05 22:24:00,A,734
1107,1107,2023-11-22 23:44:00,A,2332
1108,1108,2024-03-23 17:47:00,C,901
1109,1109,2024-06-22 19:01:00,A,1220
1110,1110,2024-04-19 19:32:00,A,1
1111,1111,2023-05-22 21:39:00,A,1062
1112,1112,2024-09-13 04:13:00,A,1224
1113,1113,2024-01-09 00:03:00,C,1110
1114,1114,2024-04-13 01:49:00,A,1484
1115,1115,2023-12-11 02:52:00,A,2342
1116,1116,2023-08-08 19:11:00,A,1602
1117,1117,2023-11-02 07:05:00,A,1984
1118,1118,2024-01-12 14:02:00,A,864
1119,1119,2024-05-28 12:19:00,A,773
1120,1120,2023-11-12 07:56:00,A,2112
1121,1121,2024-01-30 04:50:00,A,1296
1122,1122,2023-05-24 03:48:00,A,1094
1123,1123,2024-02-13 13:35:00,C,1132
1124,1124,2024-02-10 09:28:00,A,1574
1125,1125,2023-12-06 05:22:00,C,662
1126,1126,2023-10-02 00:20:00,A,220
1127,1127,2024-01-23 08:43:00,A,2008
1128,1128,2023-09-02 09:19:00,A,1264
1129,1129,2023-04-02 05:22:00,C,572
1130,1130,2024-07-07 05:30:00,A,1559
1131,1131,2024-03-14 13:14:00,A,333
1132,1132,2024-02-15 06:54:00,C,2377
1133,1133,2023-02-25 23:36:00,A,1084
1134,1134,2023-08-04 15:42:00,A,2336
1135,1135,2023-10-06 11:20:00,A,574
1136,1136,2023-07-06 11:53:00,A,1666
1137,1137,2023-05-04 04:48:00,A,1570
1138,1138,2024-04-16 01:46:00,A,791
1139,1139,2024-05-08 00:47:00,B,1636
1140,1140,2024-03-08 07:06:00,A,276
1141,1141,2023-08-25 20:33:00,A,1722
1142,1142,2023-08-27 03:14:00,C,547
1143,1143,2023-05-20 02:47:00,A,1849
1144,1144,2024-05-01 16:41:00,A,1493
1145,1145,2024-01-18 06:06:00,A,2251
1146,1146,2023-12-24 03:53:00,A,1159
1147,1147,2023-07-14 14:11:00,C,2329
1148,1148,2023-07-22 13:23:00,A,2052
1149,1149,2023-09-20 04:51:00,A,983
1150,1150,2024-04-29 11:36:00,A,1311
1151,1151,2023-07-27 01:15:00,A,1333
1152,1152,2024-03-12 03:48:00,A,1089
1153,1153,2023-11-20 11:11:00,A,1909
1154,1154,2023-12-06 17:49:00,A,101
1155,1155,2023-05-26 04:15:00,C,294
1156,1156,2024-04-12 10:18:00,C,1797
1157,1157,2023-09-29 05:17:00,C,651
1158,1158,2023-12-26 02:10:00,A,1382
1159,1159,2023-12-23 00:33:00,C,2288
1160,1160,2023-05-26 10:56:00,A,1443
1161,1161,2023-09-10 13:03:00,A,384
1162,1162,2024-05-05 08:13:00,A,30
1163,1163,2024-07-17 05:24:00,A,1856
1164,1164,2023-11-17 06:38:00,C,552
1165,1165,2024-03-20 09:29:00,C,4
1166,1166,2024-09-05 01:13:00,A,933
1167,1167,2024-02-09 18:58:00,A,13
1168,1168,2023-07-09 06:05:00,A,1388
1169,1169,2024-07-26 13:37:00,A,1457
1170,1170,2024-06-06 18:17:00,A,1133
1171,1171,2023-10-23 01:49:00,C,1226
1172,1172,2023-04-21 02:45:00,A,1207
1173,1173,2023-08-29 13:01:00,C,1828
1174,1174,2023-07-17 19:58:00,A,1585
1175,1175,2023-03-31 07:56:00,A,2054
1176,1176,2023-08-11 13:56:00,A,149
1177,1177,2024-08-27 01:40:00,A,1877
1178,1178,2024-01-16 22:28:00,B,1399
1179,1179,2024-07-19 21:44:00,A,1313
1180,1180,2024-04-09 22:31:00,A,811
1181,1181,2024-03-21 09:18:00,A,1504
1182,1182,2023-05-26 04:17:00,A,62
1183,1183,2024-02-10 23:17:00,C,462
1184,1184,2023-09-22 21:43:00,A,616
1185,1185,2023-08-26 02:38:00,C,2145
1186,1186,2023-07-20 13:58:00,B,2336
1187,1187,2023-12-13 13:15:00,C,1906
1188,1188,2023-08-08 18:17:00,C,888
1189,1189,2023-08-15 19:35:00,C,378
1190,1190,2023-08-08 19:47:00,C,2204
1191,1191,2023-12-01 18:49:00,A,1502
1192,1192,2024-08-06 02:56:00,C,2345
1193,1193,2024-09-15 22:54:00,A,1578
1194,1194,2024-01-05 03:17:00,A,1636
1195,1195,2024-03-25 13:24:00,A,1007
1196,1196,2023-10-13 00:01:00,C,1392
1197,1197,2024-01-10 11:18:00,C,5
1198,1198,2024-03-04 05:52:00,A,1916
1199,1199,2023-12-23 19:33:00,A,887
1200,1200,2023-09-01 09:04:00,A,1211
1201,1201,2024-02-07 00:26:00,C,1329
1202,1202,2023-10-13 10:24:00,A,2075
1203,1203,2023-09-06 13:19:00,B,1691
1204,1204,2024-03-27 14:03:00,A,1912
1205,1205,2023-09-06 22:30:00,C,596
1206,1206,2024-08-15 22:39:00,A,241
1207,1207,2023-08-04 22:57:00,C,716
1208,1208,2024-01-23 06:30:00,A,522
1209,1209,2024-01-12 20:31:00,B,46
1210,1210,2024-05-01 17:25:00,C,225
1211,1211,2024-05-31 13:07:00,C,620
1212,1212,2024-03-08 12:04:00,A,296
1213,1213,2023-10-08 17:55:00,B,1651
1214,1214,2023-09-26 19:31:00,A,2016
1215,1215,2024-09-25 17:16:00,A,249
1216,1216,2024-06-20 12:52:00,A,836
1217,1217,2024-03-27 02:17:00,C,1754
1218,1218,2024-05-16 23:20:00,C,1937
1219,1219,2024-04-01 08:22:00,C,962
1220,1220,2023-09-18 01:31:00,C,534
1221,1221,2024-02-09 09:03:00,A,1756
1222,1222,2023-09-17 09:40:00,A,777
1223,1223,2024-01-04 19:37:00,A,1900
1224,1224,2023-12-30 13:35:00,C,52
1225,1225,2023-11-12 19:36:00,A,646
1226,1226,2024-03-10 21:42:00,A,205
1227,1227,2024-05-13 20:11:00,A,2015
1228,1228,2024-03-08 14:08:00,A,1655
1229,1229,2023-11-14 01:14:00,A,652
1230,1230,2024-03-02 01:48:00,B,828
1231,1231,2024-06-05 02:33:00,A,493
1232,1232,2024-05-02 07:48:00,A,1133
1233,1233,2023-11-10 10:56:00,C,21
1234,1234,2023-10-17 03:23:00,A,924
1235,1235,2024-02-23 00:18:00,C,1119
1236,1236,2024-03-16 19:45:00,A,2337
1237,1237,2023-11-10 00:48:00,C,2039
1238,1238,2024-02-16 18:47:00,A,1394
1239,1239,2024-03-25 00:28:00,C,27
1240,1240,2024-08-28 02:54:00,C,750
1241,1241,2023-10-09 15:58:00,A,1635
1242,1242,2024-04-19 04:49:00,A,183
1243,1243,2024-01-19 20:27:00,A,1306
1244,1244,2024-01-19 23:45:00,A,2253
1245,1245,2024-04-24 04:43:00,A,2254
1246,1246,2023-04-09 12:42:00,C,1129
1247,1247,2024-01-25 19:41:00,C,224
1248,1248,2024-02-10 02:32:00,A,329
1249,1249,2024-01-09 15:57:00,C,1707
1250,1250,2023-12-10 04:04:00,C,1233
1251,1251,2024-02-18 05:00:00,A,1427
1252,1252,2024-07-17 23:09:00,C,1602
1253,1253,2024-02-06 00:54:00,C,2285
1254,1254,2023-12-30 23:12:00,C,677
1255,1255,2023-07-31 13:41:00,C,1162
1256,1256,2023-09-22 03:41:00,A,586
1257,1257,2023-12-02 04:13:00,C,627
1258,1258,2023-10-19 05:35:00,C,2200
1259,1259,2023-11-09 10:09:00,A,2331
1260,1260,2023-10-20 17:01:00,A,1924
1261,1261,2023-08-23 06:25:00,B,2329
1262,1262,2024-08-01 10:23:00,A,1355
1263,1263,2023-10-30 22:49:00,A,497
1264,1264,2024-08-01 11:25:00,A,1499
1265,1265,2024-04-17 00:51:00,A,938
1266,1266,2023-08-27 06:37:00,A,800
1267,1267,2023-10-25 01:24:00,A,924
1268,1268,2024-02-27 01:47:00,C,2241
